==== This output can be found in Systems/dx986/os/ctctrl-q-c_all.txt ====
==== START ctctrl -q -c all Tue Jul  7 00:44:37 GST 2015 ====
---------------------------------------+-------+-------+-------+---------------
                                       | Have  |Mem Trc|Sys Trc| Buffer size
     Component name                    | alias | /level| /level| /Allocated
---------------------------------------+-------+-------+-------+---------------
          .mpio594                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk595                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio595                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk596                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio596                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk597                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio597                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk598                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio598                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk599                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio599                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk6                           |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio6                       |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk60                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio60                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk61                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio61                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk610                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio610                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk611                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio611                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk612                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio612                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk613                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio613                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk614                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio614                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk615                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio615                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk616                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio616                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk617                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio617                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk618                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio618                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk619                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio619                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk62                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio62                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk620                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio620                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk621                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio621                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk622                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio622                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk623                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio623                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk624                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio624                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk625                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio625                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk626                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio626                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk627                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio627                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk628                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio628                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk629                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio629                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk63                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio63                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk630                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio630                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk631                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio631                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk632                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio632                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk633                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio633                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk634                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio634                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk635                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio635                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk636                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio636                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk637                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio637                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk638                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio638                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk639                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio639                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk64                          |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio64                      |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk640                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio640                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk641                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio641                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk642                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio642                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk643                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio643                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk644                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio644                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk645                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio645                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk646                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio646                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk647                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio647                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk648                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio648                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk649                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio649                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk650                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio650                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk651                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio651                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk652                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio652                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk653                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio653                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk654                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio654                     |  NO   |  ON/3 |  ON/3 |       4096/YES
     .hdisk655                         |  YES  |  ON/3 |  ON/3 |       6400/YES
          .bufx                        |  NO   | OFF/0 |  ON/0 |       6400/ NO
          .mpio655                     |  NO   |  ON/3 |  ON/3 |       4096/YES
